player,gameweek,total_points,opponent_team,transfers_in,transfers_out,value,was_home,1_assists,1_bonus,1_bps,1_clean_sheets,1_creativity,1_expected_assists,1_expected_goal_involvements,1_expected_goals,1_expected_goals_conceded,1_goals_conceded,1_goals_scored,1_ict_index,1_influence,1_minutes,1_opponent_team,1_own_goals,1_penalties_missed,1_penalties_saved,1_red_cards,1_saves,1_selected,1_team_a_score,1_team_h_score,1_threat,1_total_points,1_transfers_balance,1_transfers_in,1_transfers_out,1_value,1_was_home,1_yellow_cards,2_assists,2_bonus,2_bps,2_clean_sheets,2_creativity,2_expected_assists,2_expected_goal_involvements,2_expected_goals,2_expected_goals_conceded,2_goals_conceded,2_goals_scored,2_ict_index,2_influence,2_minutes,2_opponent_team,2_own_goals,2_penalties_missed,2_penalties_saved,2_red_cards,2_saves,2_selected,2_team_a_score,2_team_h_score,2_threat,2_total_points,2_transfers_balance,2_transfers_in,2_transfers_out,2_value,2_was_home,2_yellow_cards,3_assists,3_bonus,3_bps,3_clean_sheets,3_creativity,3_expected_assists,3_expected_goal_involvements,3_expected_goals,3_expected_goals_conceded,3_goals_conceded,3_goals_scored,3_ict_index,3_influence,3_minutes,3_opponent_team,3_own_goals,3_penalties_missed,3_penalties_saved,3_red_cards,3_saves,3_selected,3_team_a_score,3_team_h_score,3_threat,3_total_points,3_transfers_balance,3_transfers_in,3_transfers_out,3_value,3_was_home,3_yellow_cards,4_assists,4_bonus,4_bps,4_clean_sheets,4_creativity,4_expected_assists,4_expected_goal_involvements,4_expected_goals,4_expected_goals_conceded,4_goals_conceded,4_goals_scored,4_ict_index,4_influence,4_minutes,4_opponent_team,4_own_goals,4_penalties_missed,4_penalties_saved,4_red_cards,4_saves,4_selected,4_team_a_score,4_team_h_score,4_threat,4_total_points,4_transfers_balance,4_transfers_in,4_transfers_out,4_value,4_was_home,4_yellow_cards,f_Unnamed: 0,f_gameweek,f_1_h_a,f_1_xG,f_1_xGA,f_1_npxG,f_1_npxGA,f_1_deep,f_1_deep_allowed,f_1_scored,f_1_missed,f_1_xpts,f_1_pts,f_1_npxGD,f_2_h_a,f_2_xG,f_2_xGA,f_2_npxG,f_2_npxGA,f_2_deep,f_2_deep_allowed,f_2_scored,f_2_missed,f_2_xpts,f_2_pts,f_2_npxGD,f_3_h_a,f_3_xG,f_3_xGA,f_3_npxG,f_3_npxGA,f_3_deep,f_3_deep_allowed,f_3_scored,f_3_missed,f_3_xpts,f_3_pts,f_3_npxGD,f_4_h_a,f_4_xG,f_4_xGA,f_4_npxG,f_4_npxGA,f_4_deep,f_4_deep_allowed,f_4_scored,f_4_missed,f_4_xpts,f_4_pts,f_4_npxGD,o_Unnamed: 0,o_gameweek,o_1_h_a,o_1_xG,o_1_xGA,o_1_npxG,o_1_npxGA,o_1_deep,o_1_deep_allowed,o_1_scored,o_1_missed,o_1_xpts,o_1_pts,o_1_npxGD,o_2_h_a,o_2_xG,o_2_xGA,o_2_npxG,o_2_npxGA,o_2_deep,o_2_deep_allowed,o_2_scored,o_2_missed,o_2_xpts,o_2_pts,o_2_npxGD,o_3_h_a,o_3_xG,o_3_xGA,o_3_npxG,o_3_npxGA,o_3_deep,o_3_deep_allowed,o_3_scored,o_3_missed,o_3_xpts,o_3_pts,o_3_npxGD,o_4_h_a,o_4_xG,o_4_xGA,o_4_npxG,o_4_npxGA,o_4_deep,o_4_deep_allowed,o_4_scored,o_4_missed,o_4_xpts,o_4_pts,o_4_npxGD
Neeskens_Kebano_204,12,3,8,254,809,54,True,0,0,0,0,1.5,0.0,0.0,0.0,0.67,1,0,0.8,2.2,27,11,0,0,0,0,0,8856,3,2,4.0,1,663,1133,470,54,False,0,1,0,12,1,2.3,0.01,0.13,0.13,1.03,0,0,2.9,3.6,84,2,0,0,0,0,0,8106,0,3,23.0,6,-396,322,718,54,True,0,0,0,6,0,17.1,0.04,0.07,0.04,0.84,2,0,2.6,0.8,61,3,0,0,0,0,0,8423,2,2,8.0,2,795,1182,387,54,True,0,1,0,16,0,27.5,0.17,0.17,0.0,2.61,2,0,5.6,26.2,88,19,0,0,0,0,0,7450,1,3,2.0,5,-444,230,674,54,False,0,0.0,12.0,2.47512,1.96384,2.47512,1.96384,3.0,8.0,3.0,2.0,1.7397,3.0,0.51128,11.0,2.892,0.711487,2.13083,0.711487,8.0,2.0,3.0,0.0,2.7297,3.0,1.419343,10.0,1.61738,1.62829,0.856206,1.62829,8.0,4.0,2.0,2.0,1.3505,1.0,-0.772084,9.0,0.549848,3.43676,0.549848,2.67559,5.0,7.0,1.0,3.0,0.0618,0.0,-2.125742,8.0,0.0,12.0,1.93396,0.597167,1.93396,0.597167,5.0,4.0,3.0,0.0,2.4649,3.0,1.336793,11.0,0.0609567,1.13393,0.0609567,1.13393,5.0,8.0,0.0,1.0,0.3695,0.0,-1.0729733,10.0,0.560039,2.49409,0.560039,1.73292,0.0,8.0,0.0,2.0,0.2183,0.0,-1.172881,9.0,0.365844,1.82612,0.365844,1.82612,7.0,8.0,1.0,2.0,0.3113,0.0,-1.460276,8.0
Bobby_De Cordova-Reid_205,4,2,5,1931,1114,55,True,0,0,5,0,14.7,0.03,0.44,0.41,2.73,2,0,9.0,15.4,90,1,0,0,0,0,0,8087,1,2,60.0,1,1196,2143,947,55,False,1,0,1,24,0,22.4,0.06,0.65,0.59,1.8,2,1,10.5,37.6,90,4,0,0,0,0,0,5503,2,3,45.0,8,-1474,384,1858,55,True,0,0,0,8,1,6.3,0.01,0.42,0.41,0.89,0,0,7.1,7.2,90,20,0,0,0,0,0,6897,0,0,57.0,3,55,998,943,55,False,0,0,0,6,0,17.5,0.05,0.08,0.04,1.2,2,0,4.0,13.0,90,12,0,0,0,0,0,5104,2,2,9.0,1,0,0,0,55,True,1,0.0,4.0,0.926007,2.47427,0.926007,2.47427,1.0,17.0,1.0,2.0,0.3972,0.0,-1.5482630000000002,3.0,2.89934,1.59352,2.89934,1.59352,7.0,8.0,3.0,2.0,2.2969,3.0,1.30582,2.0,1.08813,0.975375,0.326966,0.975375,2.0,1.0,0.0,0.0,1.4798000000000002,1.0,-0.648409,1.0,1.26822,2.34111,0.507047,2.34111,4.0,11.0,2.0,2.0,0.5808,1.0,-1.834063,0.0,0.0,4.0,1.60986,1.14874,1.60986,1.14874,6.0,5.0,1.0,0.0,1.7092,3.0,0.46112,3.0,1.82645,0.768634,1.06528,0.768634,2.0,6.0,2.0,0.0,2.2613,3.0,0.2966459999999999,2.0,1.60835,0.183952,1.60835,0.183952,15.0,2.0,0.0,0.0,2.5527,1.0,1.424398,1.0,1.7289,1.42103,1.7289,1.42103,5.0,7.0,2.0,1.0,1.6190000000000002,3.0,0.3078700000000001,0.0
Bobby_De Cordova-Reid_205,5,1,18,904,1842,55,False,0,0,2,0,1.0,0.0,0.1,0.1,1.42,1,0,0.8,0.0,90,5,0,0,0,0,0,9562,1,2,8.0,2,817,1931,1114,55,True,0,0,0,5,0,14.7,0.03,0.44,0.41,2.73,2,0,9.0,15.4,90,1,0,0,0,0,0,8087,1,2,60.0,1,1196,2143,947,55,False,1,0,1,24,0,22.4,0.06,0.65,0.59,1.8,2,1,10.5,37.6,90,4,0,0,0,0,0,5503,2,3,45.0,8,-1474,384,1858,55,True,0,0,0,8,1,6.3,0.01,0.42,0.41,0.89,0,0,7.1,7.2,90,20,0,0,0,0,0,6897,0,0,57.0,3,55,998,943,55,False,0,0.0,5.0,1.07093,1.75359,1.07093,0.992416,7.0,4.0,2.0,1.0,0.7675,3.0,0.0785139999999999,4.0,0.926007,2.47427,0.926007,2.47427,1.0,17.0,1.0,2.0,0.3972,0.0,-1.5482630000000002,3.0,2.89934,1.59352,2.89934,1.59352,7.0,8.0,3.0,2.0,2.2969,3.0,1.30582,2.0,1.08813,0.975375,0.326966,0.975375,2.0,1.0,0.0,0.0,1.4798000000000002,1.0,-0.648409,1.0,0.0,5.0,0.723285,1.52267,0.723285,1.52267,6.0,3.0,1.0,1.0,0.7243,1.0,-0.799385,4.0,2.44473,0.801369,1.68356,0.801369,6.0,11.0,2.0,0.0,2.4975,3.0,0.882191,3.0,1.46608,0.686123,1.46608,0.686123,8.0,6.0,1.0,0.0,2.0355,3.0,0.779957,2.0,1.58708,1.83945,1.58708,1.83945,2.0,12.0,2.0,2.0,1.1907,1.0,-0.25237,1.0
Bobby_De Cordova-Reid_205,6,5,16,5555,1049,55,False,0,0,2,0,1.8,0.01,0.01,0.0,1.55,1,0,0.5,1.2,60,18,0,0,0,0,0,9162,1,2,2.0,1,-938,904,1842,55,False,1,0,0,2,0,1.0,0.0,0.1,0.1,1.42,1,0,0.8,0.0,90,5,0,0,0,0,0,9562,1,2,8.0,2,817,1931,1114,55,True,0,0,0,5,0,14.7,0.03,0.44,0.41,2.73,2,0,9.0,15.4,90,1,0,0,0,0,0,8087,1,2,60.0,1,1196,2143,947,55,False,1,0,1,24,0,22.4,0.06,0.65,0.59,1.8,2,1,10.5,37.6,90,4,0,0,0,0,0,5503,2,3,45.0,8,-1474,384,1858,55,True,0,0.0,6.0,0.381556,2.67823,0.381556,2.67823,1.0,16.0,1.0,2.0,0.1251,0.0,-2.2966740000000003,5.0,1.07093,1.75359,1.07093,0.992416,7.0,4.0,2.0,1.0,0.7675,3.0,0.0785139999999999,4.0,0.926007,2.47427,0.926007,2.47427,1.0,17.0,1.0,2.0,0.3972,0.0,-1.5482630000000002,3.0,2.89934,1.59352,2.89934,1.59352,7.0,8.0,3.0,2.0,2.2969,3.0,1.30582,2.0,0.0,6.0,1.32895,0.905041,0.567779,0.905041,6.0,10.0,2.0,3.0,1.7698,0.0,-0.3372619999999999,5.0,0.729752,3.83759,0.729752,3.83759,1.0,13.0,0.0,6.0,0.0807,0.0,-3.107838,4.0,0.801369,2.44473,0.801369,1.68356,11.0,6.0,0.0,2.0,0.3642,0.0,-0.882191,3.0,0.918315,1.43408,0.918315,1.43408,1.0,8.0,1.0,1.0,0.9539,1.0,-0.515765,2.0
Bobby_De Cordova-Reid_205,7,7,15,3195,2614,55,True,1,0,18,0,15.7,0.04,0.25,0.21,1.41,2,0,4.1,19.4,90,16,0,0,0,0,0,16894,3,2,6.0,5,4506,5555,1049,55,False,0,0,0,2,0,1.8,0.01,0.01,0.0,1.55,1,0,0.5,1.2,60,18,0,0,0,0,0,9162,1,2,2.0,1,-938,904,1842,55,False,1,0,0,2,0,1.0,0.0,0.1,0.1,1.42,1,0,0.8,0.0,90,5,0,0,0,0,0,9562,1,2,8.0,2,817,1931,1114,55,True,0,0,0,5,0,14.7,0.03,0.44,0.41,2.73,2,0,9.0,15.4,90,1,0,0,0,0,0,8087,1,2,60.0,1,1196,2143,947,55,False,1,0.0,7.0,1.3496,1.41541,1.3496,1.41541,2.0,2.0,3.0,2.0,1.3054,3.0,-0.0658100000000001,6.0,0.381556,2.67823,0.381556,2.67823,1.0,16.0,1.0,2.0,0.1251,0.0,-2.2966740000000003,5.0,1.07093,1.75359,1.07093,0.992416,7.0,4.0,2.0,1.0,0.7675,3.0,0.0785139999999999,4.0,0.926007,2.47427,0.926007,2.47427,1.0,17.0,1.0,2.0,0.3972,0.0,-1.5482630000000002,3.0,0.0,7.0,1.54758,0.976948,0.786407,0.976948,18.0,5.0,1.0,1.0,1.8408,1.0,-0.190541,6.0,2.90672,0.920595,2.90672,0.920595,10.0,4.0,0.0,0.0,2.5724,1.0,1.986125,5.0,0.643546,1.76119,0.643546,1.76119,2.0,13.0,1.0,2.0,0.5213,0.0,-1.117644,4.0,1.93362,1.13248,1.93362,1.13248,13.0,3.0,1.0,1.0,1.9598,1.0,0.80114,3.0
Bobby_De Cordova-Reid_205,8,2,19,9445,3314,55,False,0,0,23,0,2.1,0.04,0.32,0.28,3.55,4,1,7.6,37.0,90,15,0,0,0,0,0,15250,4,1,37.0,7,581,3195,2614,55,True,0,1,0,18,0,15.7,0.04,0.25,0.21,1.41,2,0,4.1,19.4,90,16,0,0,0,0,0,16894,3,2,6.0,5,4506,5555,1049,55,False,0,0,0,2,0,1.8,0.01,0.01,0.0,1.55,1,0,0.5,1.2,60,18,0,0,0,0,0,9162,1,2,2.0,1,-938,904,1842,55,False,1,0,0,2,0,1.0,0.0,0.1,0.1,1.42,1,0,0.8,0.0,90,5,0,0,0,0,0,9562,1,2,8.0,2,817,1931,1114,55,True,0,0.0,8.0,0.683701,4.67198,0.683701,4.67198,5.0,17.0,1.0,4.0,0.0083,0.0,-3.988279,7.0,1.3496,1.41541,1.3496,1.41541,2.0,2.0,3.0,2.0,1.3054,3.0,-0.0658100000000001,6.0,0.381556,2.67823,0.381556,2.67823,1.0,16.0,1.0,2.0,0.1251,0.0,-2.2966740000000003,5.0,1.07093,1.75359,1.07093,0.992416,7.0,4.0,2.0,1.0,0.7675,3.0,0.0785139999999999,4.0,0.0,8.0,1.03934,0.575988,1.03934,0.575988,4.0,10.0,2.0,0.0,1.7294,3.0,0.4633519999999999,7.0,0.655351,0.39773,0.655351,0.39773,2.0,3.0,0.0,1.0,1.5435,0.0,0.257621,6.0,1.4196,0.707333,1.4196,0.707333,1.0,4.0,1.0,2.0,2.1213,0.0,0.712267,5.0,1.52267,0.723285,1.52267,0.723285,3.0,6.0,1.0,1.0,2.0176,1.0,0.799385,4.0
Bobby_De Cordova-Reid_205,9,1,3,6770,2953,55,True,0,0,14,0,2.8,0.02,0.02,0.0,3.04,3,0,1.3,10.2,90,19,0,0,0,0,0,22364,1,3,0.0,2,6131,9445,3314,55,False,0,0,0,23,0,2.1,0.04,0.32,0.28,3.55,4,1,7.6,37.0,90,15,0,0,0,0,0,15250,4,1,37.0,7,581,3195,2614,55,True,0,1,0,18,0,15.7,0.04,0.25,0.21,1.41,2,0,4.1,19.4,90,16,0,0,0,0,0,16894,3,2,6.0,5,4506,5555,1049,55,False,0,0,0,2,0,1.8,0.01,0.01,0.0,1.55,1,0,0.5,1.2,60,18,0,0,0,0,0,9162,1,2,2.0,1,-938,904,1842,55,False,1,0.0,9.0,0.549848,3.43676,0.549848,2.67559,5.0,7.0,1.0,3.0,0.0618,0.0,-2.125742,8.0,0.683701,4.67198,0.683701,4.67198,5.0,17.0,1.0,4.0,0.0083,0.0,-3.988279,7.0,1.3496,1.41541,1.3496,1.41541,2.0,2.0,3.0,2.0,1.3054,3.0,-0.0658100000000001,6.0,0.381556,2.67823,0.381556,2.67823,1.0,16.0,1.0,2.0,0.1251,0.0,-2.2966740000000003,5.0,0.0,9.0,1.14891,1.18125,1.14891,1.18125,7.0,8.0,2.0,1.0,1.2888,3.0,-0.0323399999999998,8.0,0.758128,1.046,0.758128,1.046,6.0,9.0,0.0,0.0,1.0694,1.0,-0.287872,7.0,0.976948,1.54758,0.976948,0.786407,5.0,18.0,1.0,1.0,0.8562000000000001,1.0,0.190541,6.0,0.905041,1.32895,0.905041,0.567779,10.0,6.0,3.0,2.0,0.9244,3.0,0.3372619999999999,5.0
Bobby_De Cordova-Reid_205,10,3,2,1326,3915,55,True,0,0,11,0,19.7,0.06,0.16,0.1,1.05,2,0,5.8,13.8,90,3,0,0,0,0,0,26483,2,2,24.0,1,3817,6770,2953,55,True,1,0,0,14,0,2.8,0.02,0.02,0.0,3.04,3,0,1.3,10.2,90,19,0,0,0,0,0,22364,1,3,0.0,2,6131,9445,3314,55,False,0,0,0,23,0,2.1,0.04,0.32,0.28,3.55,4,1,7.6,37.0,90,15,0,0,0,0,0,15250,4,1,37.0,7,581,3195,2614,55,True,0,1,0,18,0,15.7,0.04,0.25,0.21,1.41,2,0,4.1,19.4,90,16,0,0,0,0,0,16894,3,2,6.0,5,4506,5555,1049,55,False,0,0.0,10.0,1.61738,1.62829,0.856206,1.62829,8.0,4.0,2.0,2.0,1.3505,1.0,-0.772084,9.0,0.549848,3.43676,0.549848,2.67559,5.0,7.0,1.0,3.0,0.0618,0.0,-2.125742,8.0,0.683701,4.67198,0.683701,4.67198,5.0,17.0,1.0,4.0,0.0083,0.0,-3.988279,7.0,1.3496,1.41541,1.3496,1.41541,2.0,2.0,3.0,2.0,1.3054,3.0,-0.0658100000000001,6.0,0.0,10.0,2.44542,1.23643,2.44542,1.23643,6.0,5.0,0.0,2.0,2.2306,0.0,1.20899,9.0,0.657187,0.221346,0.657187,0.221346,9.0,0.0,1.0,1.0,1.7468,1.0,0.435841,8.0,1.89645,0.298626,1.89645,0.298626,12.0,6.0,0.0,0.0,2.6060000000000003,1.0,1.597824,7.0,1.34365,0.218302,1.34365,0.218302,6.0,2.0,1.0,0.0,2.4747,3.0,1.125348,6.0
Bobby_De Cordova-Reid_205,11,8,11,733,3257,55,False,0,0,13,1,29.0,0.07,0.07,0.0,1.16,0,0,4.1,12.4,90,2,0,0,0,0,0,22994,0,3,0.0,3,-2589,1326,3915,55,True,0,0,0,11,0,19.7,0.06,0.16,0.1,1.05,2,0,5.8,13.8,90,3,0,0,0,0,0,26483,2,2,24.0,1,3817,6770,2953,55,True,1,0,0,14,0,2.8,0.02,0.02,0.0,3.04,3,0,1.3,10.2,90,19,0,0,0,0,0,22364,1,3,0.0,2,6131,9445,3314,55,False,0,0,0,23,0,2.1,0.04,0.32,0.28,3.55,4,1,7.6,37.0,90,15,0,0,0,0,0,15250,4,1,37.0,7,581,3195,2614,55,True,0,0.0,11.0,2.892,0.711487,2.13083,0.711487,8.0,2.0,3.0,0.0,2.7297,3.0,1.419343,10.0,1.61738,1.62829,0.856206,1.62829,8.0,4.0,2.0,2.0,1.3505,1.0,-0.772084,9.0,0.549848,3.43676,0.549848,2.67559,5.0,7.0,1.0,3.0,0.0618,0.0,-2.125742,8.0,0.683701,4.67198,0.683701,4.67198,5.0,17.0,1.0,4.0,0.0083,0.0,-3.988279,7.0,0.0,11.0,0.655249,1.19464,0.655249,1.19464,4.0,5.0,2.0,0.0,0.8526,3.0,-0.539391,10.0,0.973426,0.346808,0.973426,0.346808,13.0,1.0,0.0,0.0,1.9329,1.0,0.626618,9.0,1.18125,1.14891,1.18125,1.14891,8.0,7.0,1.0,2.0,1.38,0.0,0.0323399999999998,8.0,1.2497,1.22169,1.2497,1.22169,7.0,4.0,4.0,0.0,1.3702,3.0,0.02801,7.0
Bobby_De Cordova-Reid_205,12,2,8,2766,2244,55,True,0,1,27,0,1.3,0.01,0.05,0.04,1.71,2,1,6.3,45.0,90,11,0,0,0,0,0,21511,3,2,17.0,8,-2524,733,3257,55,False,0,0,0,13,1,29.0,0.07,0.07,0.0,1.16,0,0,4.1,12.4,90,2,0,0,0,0,0,22994,0,3,0.0,3,-2589,1326,3915,55,True,0,0,0,11,0,19.7,0.06,0.16,0.1,1.05,2,0,5.8,13.8,90,3,0,0,0,0,0,26483,2,2,24.0,1,3817,6770,2953,55,True,1,0,0,14,0,2.8,0.02,0.02,0.0,3.04,3,0,1.3,10.2,90,19,0,0,0,0,0,22364,1,3,0.0,2,6131,9445,3314,55,False,0,0.0,12.0,2.47512,1.96384,2.47512,1.96384,3.0,8.0,3.0,2.0,1.7397,3.0,0.51128,11.0,2.892,0.711487,2.13083,0.711487,8.0,2.0,3.0,0.0,2.7297,3.0,1.419343,10.0,1.61738,1.62829,0.856206,1.62829,8.0,4.0,2.0,2.0,1.3505,1.0,-0.772084,9.0,0.549848,3.43676,0.549848,2.67559,5.0,7.0,1.0,3.0,0.0618,0.0,-2.125742,8.0,0.0,12.0,1.93396,0.597167,1.93396,0.597167,5.0,4.0,3.0,0.0,2.4649,3.0,1.336793,11.0,0.0609567,1.13393,0.0609567,1.13393,5.0,8.0,0.0,1.0,0.3695,0.0,-1.0729733,10.0,0.560039,2.49409,0.560039,1.73292,0.0,8.0,0.0,2.0,0.2183,0.0,-1.172881,9.0,0.365844,1.82612,0.365844,1.82612,7.0,8.0,1.0,2.0,0.3113,0.0,-1.460276,8.0
Bobby_De Cordova-Reid_205,13,0,13,172,7672,55,False,0,0,2,1,15.9,0.04,0.37,0.33,0.94,0,0,6.4,10.8,75,8,0,0,0,0,0,22421,0,0,37.0,2,522,2766,2244,55,True,1,0,1,27,0,1.3,0.01,0.05,0.04,1.71,2,1,6.3,45.0,90,11,0,0,0,0,0,21511,3,2,17.0,8,-2524,733,3257,55,False,0,0,0,13,1,29.0,0.07,0.07,0.0,1.16,0,0,4.1,12.4,90,2,0,0,0,0,0,22994,0,3,0.0,3,-2589,1326,3915,55,True,0,0,0,11,0,19.7,0.06,0.16,0.1,1.05,2,0,5.8,13.8,90,3,0,0,0,0,0,26483,2,2,24.0,1,3817,6770,2953,55,True,1,0.0,13.0,1.76438,1.19166,1.76438,1.19166,11.0,2.0,0.0,0.0,1.7925,1.0,0.5727200000000001,12.0,2.47512,1.96384,2.47512,1.96384,3.0,8.0,3.0,2.0,1.7397,3.0,0.51128,11.0,2.892,0.711487,2.13083,0.711487,8.0,2.0,3.0,0.0,2.7297,3.0,1.419343,10.0,1.61738,1.62829,0.856206,1.62829,8.0,4.0,2.0,2.0,1.3505,1.0,-0.772084,9.0,0.0,13.0,2.39332,0.843884,1.63215,0.0827148,11.0,1.0,2.0,1.0,2.5408000000000004,3.0,1.5494352,12.0,0.703827,0.693597,0.703827,0.693597,14.0,2.0,1.0,0.0,1.3047,3.0,0.0102299999999999,11.0,1.86239,0.52863,1.10122,0.52863,14.0,5.0,3.0,1.0,2.4588000000000005,3.0,0.57259,10.0,0.911493,1.9992,0.911493,1.9992,17.0,6.0,0.0,1.0,0.6178,0.0,-1.087707,9.0
Bobby_De Cordova-Reid_205,14,1,14,213,1530,55,True,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,0,14747,1,2,0.0,0,-7500,172,7672,55,False,0,0,0,2,1,15.9,0.04,0.37,0.33,0.94,0,0,6.4,10.8,75,8,0,0,0,0,0,22421,0,0,37.0,2,522,2766,2244,55,True,1,0,1,27,0,1.3,0.01,0.05,0.04,1.71,2,1,6.3,45.0,90,11,0,0,0,0,0,21511,3,2,17.0,8,-2524,733,3257,55,False,0,0,0,13,1,29.0,0.07,0.07,0.0,1.16,0,0,4.1,12.4,90,2,0,0,0,0,0,22994,0,3,0.0,3,-2589,1326,3915,55,True,0,0.0,14.0,0.843884,2.39332,0.0827148,1.63215,1.0,11.0,1.0,2.0,0.2887,0.0,-1.5494352,13.0,1.76438,1.19166,1.76438,1.19166,11.0,2.0,0.0,0.0,1.7925,1.0,0.5727200000000001,12.0,2.47512,1.96384,2.47512,1.96384,3.0,8.0,3.0,2.0,1.7397,3.0,0.51128,11.0,2.892,0.711487,2.13083,0.711487,8.0,2.0,3.0,0.0,2.7297,3.0,1.419343,10.0,0.0,14.0,3.37664,1.70218,3.37664,1.70218,6.0,6.0,2.0,1.0,2.458,3.0,1.67446,13.0,0.517189,0.578563,0.517189,0.578563,10.0,5.0,1.0,3.0,1.2238,0.0,-0.061374,12.0,1.7514,1.00033,1.7514,1.00033,6.0,5.0,1.0,0.0,1.9599,3.0,0.7510700000000001,11.0,0.730935,1.20238,0.730935,0.441206,8.0,3.0,1.0,1.0,0.8199,1.0,0.289729,10.0
Bobby_De Cordova-Reid_205,15,9,7,2828,3132,55,False,0,0,6,0,7.1,0.04,0.04,0.0,2.59,2,0,2.1,7.8,90,14,0,0,0,0,0,13765,2,1,6.0,1,-1317,213,1530,55,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,0,14747,1,2,0.0,0,-7500,172,7672,55,False,0,0,0,2,1,15.9,0.04,0.37,0.33,0.94,0,0,6.4,10.8,75,8,0,0,0,0,0,22421,0,0,37.0,2,522,2766,2244,55,True,1,0,1,27,0,1.3,0.01,0.05,0.04,1.71,2,1,6.3,45.0,90,11,0,0,0,0,0,21511,3,2,17.0,8,-2524,733,3257,55,False,0,0.0,15.0,1.70218,3.37664,1.70218,3.37664,6.0,6.0,1.0,2.0,0.4,0.0,-1.67446,14.0,0.843884,2.39332,0.0827148,1.63215,1.0,11.0,1.0,2.0,0.2887,0.0,-1.5494352,13.0,1.76438,1.19166,1.76438,1.19166,11.0,2.0,0.0,0.0,1.7925,1.0,0.5727200000000001,12.0,2.47512,1.96384,2.47512,1.96384,3.0,8.0,3.0,2.0,1.7397,3.0,0.51128,11.0,0.0,15.0,0.421754,2.69927,0.421754,2.69927,2.0,13.0,0.0,3.0,0.1444,0.0,-2.277516,14.0,1.14552,1.23752,0.384356,1.23752,3.0,4.0,0.0,1.0,1.2479,0.0,-0.853164,13.0,1.03344,0.192579,1.03344,0.192579,9.0,1.0,2.0,1.0,2.1555,3.0,0.8408609999999999,12.0,1.00384,1.35803,1.00384,1.35803,7.0,8.0,1.0,0.0,1.0788,3.0,-0.35419,11.0
Bobby_De Cordova-Reid_205,16,2,17,7169,1141,55,True,0,1,33,1,28.9,0.17,0.72,0.55,0.26,0,1,13.7,44.8,80,7,0,0,0,0,0,13874,3,0,63.0,9,-304,2828,3132,55,False,0,0,0,6,0,7.1,0.04,0.04,0.0,2.59,2,0,2.1,7.8,90,14,0,0,0,0,0,13765,2,1,6.0,1,-1317,213,1530,55,True,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,0,14747,1,2,0.0,0,-7500,172,7672,55,False,0,0,0,2,1,15.9,0.04,0.37,0.33,0.94,0,0,6.4,10.8,75,8,0,0,0,0,0,22421,0,0,37.0,2,522,2766,2244,55,True,1,0.0,16.0,2.69927,0.421754,2.69927,0.421754,13.0,2.0,3.0,0.0,2.7766,3.0,2.277516,15.0,1.70218,3.37664,1.70218,3.37664,6.0,6.0,1.0,2.0,0.4,0.0,-1.67446,14.0,0.843884,2.39332,0.0827148,1.63215,1.0,11.0,1.0,2.0,0.2887,0.0,-1.5494352,13.0,1.76438,1.19166,1.76438,1.19166,11.0,2.0,0.0,0.0,1.7925,1.0,0.5727200000000001,12.0,0.0,16.0,1.70709,1.00714,0.857921,1.00714,5.0,10.0,1.0,3.0,1.9778,0.0,-0.1492189999999998,15.0,1.43427,2.74418,1.43427,2.74418,9.0,10.0,1.0,3.0,0.5758,0.0,-1.30991,14.0,1.65228,1.42101,1.65228,1.42101,6.0,4.0,1.0,4.0,1.5575,0.0,0.2312699999999998,13.0,1.35803,1.00384,1.35803,1.00384,8.0,7.0,0.0,1.0,1.6206,0.0,0.35419,12.0
